dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1732086000,2,1121.52,3.8,28.1,11.44,23.6,18.29,25.23,10.64
1732089600,2,1495.36,6.59,32.56,6.97,20.74,23.11,32.9,13.17
1732093200,3,1735.69,11.06,32.9,2.44,20.27,26.02,38.02,14.31
1732096800,3,2670.29,31.74,30.85,0.29,23.13,35.95,52.49,16.97
1732100400,4,4753.11,73.31,32.22,0.0,32.9,60.92,85.84,23.31
1732104000,5,7156.37,116.23,37.7,0.0,45.78,102.96,139.75,34.45
1732107600,5,8224.49,130.53,41.13,0.0,50.54,137.52,187.35,49.14
1732111200,5,8010.86,123.38,41.13,0.0,47.21,152.25,210.0,57.76
1732114800,5,8010.86,118.02,42.16,0.0,46.25,167.08,230.42,65.86
1732118400,5,8544.92,125.17,44.55,0.0,45.78,183.85,247.19,67.89
1732122000,5,8117.68,118.02,43.53,0.0,37.67,169.56,224.05,55.22
1732125600,5,6408.69,89.41,37.01,0.0,25.03,129.46,171.38,37.49
1732129200,5,5607.6,75.1,33.24,0.0,18.6,113.7,148.63,26.35
1732132800,5,6248.47,81.36,36.33,0.0,17.64,132.68,165.75,19.76
1732136400,5,7049.56,87.62,45.24,0.0,18.84,159.06,185.84,15.33
1732140000,5,6782.53,78.68,54.15,0.0,19.31,165.3,185.1,11.65
1732143600,5,6515.5,73.31,57.58,0.02,19.79,167.98,187.31,10.77
1732147200,5,6942.75,80.47,60.32,0.18,25.51,178.29,202.98,13.93
1732150800,5,3578.19,55.43,43.87,0.46,44.35,93.87,108.78,7.73
1732154400,4,2830.51,50.51,38.39,0.75,52.93,71.78,85.29,8.23
1732158000,4,2429.96,44.7,38.04,0.91,57.22,60.09,73.14,9.88
1732161600,3,1588.82,28.61,31.53,2.15,50.54,36.79,45.65,8.23
1732165200,2,961.3,11.85,24.68,10.82,32.9,20.07,25.84,7.09
1732168800,2,660.9,3.86,16.45,31.83,20.03,11.96,16.11,6.52
1732172400,1,574.11,2.1,13.54,41.48,17.4,8.56,11.92,5.57
1732176000,2,600.81,1.75,16.79,35.76,20.03,8.33,12.04,5.76
1732179600,2,707.63,1.3,22.96,25.39,23.13,9.63,14.07,6.59
1732183200,3,2056.12,9.95,46.61,4.52,25.03,25.47,37.36,14.44
1732186800,4,4219.06,45.6,55.52,0.01,31.95,53.47,75.84,21.79
1732190400,5,6408.69,84.04,61.01,0.0,43.39,91.3,125.32,29.13
1732194000,5,7583.62,104.61,61.69,0.0,47.21,124.43,169.15,35.97
1732197600,5,8438.11,116.23,63.06,0.0,45.78,155.59,207.76,36.98
1732201200,5,9613.04,125.17,70.6,0.0,44.82,191.14,248.44,35.46
1732204800,5,11108.4,141.26,81.57,0.0,43.39,228.21,286.44,31.92
1732208400,5,11856.08,148.42,87.74,0.0,37.67,239.82,292.01,25.33
1732212000,5,11642.46,141.26,87.74,0.0,30.04,234.81,280.48,20.52
1732215600,5,10894.78,125.17,89.11,0.0,23.6,211.65,246.61,18.49
1732219200,5,10040.28,107.29,89.11,0.0,19.31,187.66,217.26,19.51
1732222800,5,8972.17,92.98,82.94,0.0,16.21,169.91,197.41,21.03
1732226400,5,7263.18,72.42,69.23,0.0,13.11,136.28,163.31,19.76
1732230000,5,6141.66,63.48,59.63,0.04,13.47,113.66,141.16,17.73
1732233600,5,6515.5,74.21,58.95,0.19,20.03,119.5,151.65,20.01
1732237200,4,3231.05,45.15,41.81,0.16,39.1,64.11,82.06,11.15
1732240800,3,2082.82,38.0,30.5,0.08,46.25,41.12,54.17,9.25
1732244400,3,1535.42,32.63,25.7,0.04,48.16,30.3,41.13,8.87
1732248000,3,1348.5,32.19,24.33,0.19,53.41,25.9,35.8,9.12
1732251600,3,1308.44,29.5,26.39,0.61,52.93,26.57,37.4,10.89
1732255200,3,1228.33,19.67,29.47,1.54,42.92,25.78,36.38,12.03
1732258800,3,1255.04,13.63,33.59,1.81,36.24,26.17,35.5,11.91
1732262400,3,1281.74,13.75,35.64,0.89,39.1,26.88,35.86,11.78
1732266000,3,1308.44,16.99,35.99,0.3,45.78,27.44,36.54,11.53
1732269600,3,1441.96,22.58,35.3,0.08,49.59,28.95,38.62,11.91
1732273200,3,1789.09,30.85,35.99,0.0,51.5,33.71,44.55,12.67
1732276800,3,2189.64,39.34,38.73,0.0,53.88,42.29,55.69,13.81
1732280400,4,3738.4,61.69,42.16,0.0,47.68,73.76,103.57,23.56
1732284000,5,5554.2,85.83,45.24,0.0,41.01,119.21,172.78,32.42
1732287600,5,6942.75,108.18,47.98,0.0,37.67,163.55,237.13,37.49
1732291200,5,8331.3,134.11,52.09,0.0,33.86,188.04,270.01,38.5
1732294800,5,8651.73,143.05,54.15,0.0,27.42,179.06,246.13,32.17
1732298400,5,8010.86,130.53,52.09,0.0,20.27,155.07,202.11,26.85
1732302000,5,6675.72,105.5,51.41,0.0,20.03,128.94,159.22,21.79
1732305600,5,7476.81,116.23,55.52,0.0,18.12,140.61,166.93,17.48
1732309200,5,8331.3,126.96,60.32,0.0,16.21,153.12,177.35,14.82
1732312800,5,8224.49,121.59,61.69,0.0,15.14,148.52,171.81,13.05
1732316400,5,8010.86,116.23,64.43,0.0,16.93,147.2,171.19,12.92
1732320000,5,8010.86,116.23,67.17,0.08,23.6,158.3,184.38,15.07
1732323600,5,3150.94,46.04,56.21,3.89,41.96,96.75,109.1,3.48
1732327200,5,2216.34,23.47,62.38,20.38,49.11,75.06,84.5,2.94
1732330800,5,2056.12,14.31,73.34,62.94,63.9,79.49,89.16,3.29
1732334400,5,2002.72,8.83,79.51,104.43,75.34,92.25,102.39,3.83
1732338000,5,1922.61,6.2,78.14,90.84,67.71,89.3,99.2,5.38
1732341600,4,1708.98,4.02,66.49,47.92,41.96,66.63,75.49,6.9
1732345200,4,1615.52,2.04,58.26,19.13,24.32,51.06,58.41,7.73
1732348800,3,1562.12,1.79,57.58,10.55,22.65,46.84,53.43,7.98
1732352400,3,1522.06,1.17,59.63,6.97,27.18,46.63,52.7,7.66
1732356000,4,2403.26,10.17,69.92,1.06,29.33,57.47,67.39,12.92
1732359600,5,4272.46,37.55,80.88,0.0,33.86,82.32,100.04,20.27
1732363200,5,6088.26,64.37,90.48,0.0,42.44,114.65,142.62,26.6
1732366800,5,6942.75,76.0,95.96,0.0,45.78,142.35,179.17,31.92
1732370400,5,6942.75,73.31,98.71,0.0,44.82,156.05,194.75,29.13
1732374000,5,6515.5,59.01,104.19,0.0,44.35,161.74,197.19,22.29
1732377600,5,5126.95,32.63,102.82,0.0,37.67,157.52,185.07,14.95
1732381200,5,4325.87,17.43,98.71,0.01,27.89,161.22,183.41,11.91
1732384800,5,3738.4,7.71,91.85,0.12,21.22,163.39,181.61,10.64
1732388400,5,3337.86,2.77,80.2,0.98,15.74,169.33,186.6,11.78
1732392000,5,3124.24,1.17,67.86,2.3,12.28,177.67,196.09,14.82
1732395600,5,3044.13,0.73,59.63,3.35,11.21,186.03,206.08,19.0
1732399200,5,3204.35,1.05,58.95,2.41,12.87,195.89,217.1,22.55
1732402800,5,3391.27,1.98,61.01,2.1,15.14,202.94,225.08,22.55
1732406400,5,3952.03,5.2,69.92,3.76,20.74,216.65,242.98,25.84
1732410000,5,2510.07,0.98,63.06,22.89,39.58,161.65,175.19,8.99
1732413600,5,2216.34,2.12,71.29,19.31,47.68,129.85,142.24,9.63
1732417200,5,1789.09,2.35,71.97,15.91,45.78,96.25,107.94,11.02
1732420800,4,1335.14,1.16,64.43,6.71,43.39,68.41,77.41,9.5
1732424400,3,1161.58,0.92,44.55,8.14,32.42,49.86,57.92,10.64
1732428000,3,974.66,0.48,26.39,16.27,20.5,28.03,34.16,9.37
1732431600,2,907.9,0.52,21.08,21.1,16.69,15.42,20.03,7.28
1732435200,2,934.6,0.72,24.68,16.09,20.74,12.35,16.9,7.22
1732438800,2,1054.76,1.7,31.87,6.53,28.37,13.58,18.65,7.92
1732442400,2,1361.85,8.83,37.7,0.92,38.15,18.17,24.3,8.87
1732446000,3,2029.42,23.25,43.87,0.02,48.16,28.89,37.06,10.39
1732449600,3,2990.72,37.1,56.21,0.0,54.84,46.25,57.44,12.03
1732453200,4,3738.4,43.36,67.86,0.0,52.93,63.27,77.72,13.55
1732456800,5,4058.84,44.26,74.71,0.0,49.11,76.38,93.39,14.31
1732460400,5,4272.46,42.47,79.51,0.0,45.3,87.95,107.51,14.57
1732464000,5,4486.08,39.79,82.94,0.0,38.15,101.98,125.04,14.82
1732467600,5,4646.3,37.1,85.68,0.0,30.04,116.79,141.25,14.95
1732471200,5,4592.9,33.08,87.05,0.0,25.03,128.91,153.37,15.07
1732474800,5,4432.68,28.61,85.0,0.0,19.31,131.38,154.44,15.83
1732478400,5,4379.27,25.26,82.25,0.0,15.02,133.68,156.5,17.99
1732482000,5,4325.87,23.25,79.51,0.0,13.47,139.67,162.95,20.52
1732485600,5,4486.08,23.92,79.51,0.0,13.83,144.44,168.89,21.79
1732489200,5,4806.52,27.94,80.2,0.06,15.97,149.92,176.0,21.53
1732492800,5,5607.6,40.23,84.31,1.26,22.89,166.62,198.29,24.32
1732496400,5,4699.71,33.53,91.85,2.62,39.1,158.18,184.95,17.23
1732500000,5,4272.46,35.76,100.08,1.35,56.27,149.61,175.69,15.2
1732503600,5,3685.0,33.53,101.45,1.5,66.76,138.75,164.6,14.69
1732507200,5,2990.72,30.4,100.08,6.97,79.15,126.86,148.98,11.27
1732510800,5,2296.45,22.8,94.59,8.14,69.62,112.11,129.12,8.36
1732514400,5,1895.9,16.54,78.83,13.59,45.78,99.25,112.54,7.54
1732518000,5,1869.2,6.98,78.14,10.91,30.52,97.53,108.5,7.73
1732521600,5,1895.9,2.57,78.83,16.81,29.09,97.02,107.18,8.49
1732525200,5,2002.72,0.99,81.57,23.6,33.38,98.73,109.37,9.25
1732528800,5,3097.53,3.27,106.93,8.05,38.62,112.34,127.28,13.68
1732532400,5,4646.3,20.12,122.01,0.08,42.92,134.46,156.63,19.76
1732536000,5,5554.2,33.97,120.64,0.0,45.78,157.12,187.44,25.33
1732539600,5,5126.95,30.4,104.19,0.0,38.62,164.68,201.52,30.15
1732543200,5,5287.17,31.29,101.45,0.0,35.76,181.02,225.31,34.96
1732546800,5,6515.5,43.81,116.53,0.0,42.92,221.98,273.72,39.01
1732550400,5,8117.68,59.9,142.57,0.0,50.54,262.75,317.74,38.5
1732554000,5,8651.73,67.95,153.54,0.0,48.16,266.26,315.66,32.93
1732557600,5,8438.11,67.06,150.8,0.0,41.01,260.7,304.03,28.63
1732561200,5,7583.62,59.01,135.72,0.0,31.47,239.93,276.74,24.07
1732564800,5,6034.85,43.36,108.3,0.0,21.93,204.51,235.26,19.25
1732568400,5,4539.49,28.61,80.2,0.0,15.74,169.93,195.78,15.83
1732572000,5,3417.97,16.99,63.06,0.0,15.5,135.43,156.62,12.92
1732575600,5,3070.83,14.08,57.58,0.12,18.6,122.13,143.09,12.79
1732579200,5,3524.78,21.68,60.32,1.12,26.46,128.96,153.65,15.07
1732582800,5,4005.43,28.61,80.88,1.7,41.01,142.45,168.53,14.19
1732586400,5,4165.65,29.06,102.82,2.3,48.16,154.7,181.01,12.92
1732590000,5,3898.62,21.46,112.41,8.05,46.25,152.37,177.76,11.91
1732593600,5,2456.67,5.2,91.85,9.48,43.39,103.96,117.94,3.93
1732597200,4,1762.39,1.59,68.55,12.16,38.62,65.39,74.13,2.69
1732600800,4,1575.47,1.16,60.32,16.09,35.29,53.45,60.85,2.72
1732604400,3,1602.17,1.72,58.95,18.78,38.15,49.76,56.63,3.17
1732608000,4,1655.58,2.21,61.69,23.6,43.39,51.71,58.58,3.7
1732611600,4,1682.28,1.3,64.43,35.41,46.73,57.62,64.67,3.86
1732615200,5,3471.37,2.79,113.79,19.85,49.11,93.14,108.28,13.68
1732618800,5,6782.53,26.6,174.11,0.25,55.31,152.79,182.13,26.09
1732622400,5,9613.04,62.58,205.64,0.0,60.08,219.66,268.09,36.98
1732626000,5,10040.28,68.84,208.38,0.0,55.79,265.79,331.0,43.57
1732629600,5,8438.11,49.17,189.19,0.0,43.39,272.01,340.94,40.02
1732633200,5,6622.31,29.95,160.4,0.0,32.9,258.34,322.62,34.45
1732636800,5,4486.08,8.16,122.01,0.45,25.75,219.94,266.06,27.11
1732640400,5,3471.37,4.69,95.96,0.74,20.98,192.19,228.53,25.59
1732644000,5,2696.99,1.98,71.29,2.21,16.45,161.36,189.79,24.32
1732647600,5,2269.74,0.85,57.58,4.07,13.95,143.37,166.45,24.07
1732651200,5,2082.82,0.52,49.35,6.08,12.28,131.81,152.1,24.57
1732654800,5,1895.9,0.36,42.16,7.69,10.85,119.0,137.65,25.59
1732658400,5,1735.69,0.36,35.3,8.67,8.7,100.72,118.9,24.83
1732662000,5,1789.09,1.48,34.62,6.97,8.46,88.5,107.61,22.8
1732665600,5,2456.67,10.28,40.1,13.95,12.99,96.27,120.51,24.32
1732669200,4,1735.69,8.38,40.78,37.91,33.86,61.18,75.74,14.57
1732672800,4,1615.52,7.38,50.72,44.7,48.64,53.52,66.69,13.17
1732676400,4,1508.71,3.74,63.06,37.91,61.04,52.16,65.21,13.55
1732680000,3,1214.98,0.04,61.69,28.97,61.04,41.53,50.15,8.04
1732683600,3,1054.76,0.14,54.15,27.18,56.74,34.8,41.15,5.76
1732687200,3,1014.71,0.29,52.78,23.96,54.84,33.35,39.12,5.26
1732690800,3,1134.87,0.65,61.69,15.91,61.04,36.16,41.98,5.45
1732694400,3,1361.85,3.8,76.77,3.08,76.29,43.32,50.42,6.71
1732698000,4,1655.58,12.07,84.31,0.11,84.88,51.97,60.35,7.35
1732701600,4,2162.93,18.55,93.22,0.02,80.11,63.03,72.58,7.98
1732705200,5,3231.05,31.74,117.9,0.0,91.55,87.49,99.72,9.12
1732708800,5,4112.24,33.08,143.95,0.0,93.46,121.82,138.13,9.25
1732712400,5,4219.06,33.08,128.87,0.0,66.76,134.98,158.74,12.41
1732716000,5,4325.87,39.34,101.45,0.0,45.78,135.14,169.14,16.97
1732719600,5,4272.46,45.15,73.34,0.0,33.86,128.64,170.09,21.28
1732723200,5,4058.84,48.73,51.41,0.0,26.46,111.82,155.14,22.04
1732726800,5,3738.4,47.83,39.76,0.0,20.5,91.82,130.01,19.0
1732730400,5,3471.37,45.15,34.27,0.0,16.93,83.22,118.62,16.97
1732734000,5,3417.97,44.26,30.5,0.0,14.31,85.33,121.66,16.97
1732737600,5,3471.37,44.7,27.42,0.0,12.4,93.64,131.36,18.75
1732741200,5,3471.37,45.15,25.02,0.0,11.68,103.11,138.04,22.04
1732744800,5,3685.0,49.62,23.99,0.0,12.16,114.77,149.7,24.07
1732748400,5,4112.24,59.01,23.65,0.01,13.59,128.07,167.19,20.77
1732752000,5,5393.98,82.25,25.36,0.07,20.27,152.24,200.21,21.53
1732755600,5,2803.8,50.96,42.84,0.3,57.7,104.26,127.09,8.23
1732759200,5,2964.02,48.73,54.15,0.36,61.04,111.55,132.98,7.92
1732762800,5,3044.13,40.23,60.32,0.73,51.5,110.12,132.25,9.37
1732766400,5,3257.75,37.1,65.8,0.02,51.02,104.94,126.84,12.03
1732770000,5,3631.59,43.81,69.92,0.01,55.79,109.54,131.67,14.57
1732773600,5,3524.78,46.04,73.34,0.01,59.13,113.52,134.71,14.19
1732777200,5,3524.78,48.73,76.77,0.01,63.9,121.72,142.22,13.93
1732780800,5,3231.05,47.83,76.09,0.0,61.99,121.12,139.52,12.29
1732784400,5,2510.07,38.0,69.23,0.0,52.93,102.42,116.51,9.25
1732788000,4,1735.69,25.93,57.58,0.0,44.35,70.86,79.94,5.32
1732791600,4,1708.98,25.48,52.78,0.0,43.87,56.52,64.32,4.75
1732795200,4,2216.34,30.85,59.63,0.0,51.02,63.21,72.41,5.64
1732798800,5,3631.59,43.81,73.34,0.0,49.59,91.73,107.8,10.64
1732802400,5,5233.76,59.9,82.94,0.0,45.78,128.19,154.27,16.21
1732806000,5,6301.88,71.53,89.11,0.0,42.92,157.12,191.12,19.51
1732809600,5,7156.37,85.83,90.48,0.0,40.53,180.77,223.62,24.07
1732813200,5,7476.81,97.45,89.11,0.0,36.72,192.64,239.68,27.36
1732816800,5,7370.0,98.35,85.0,0.0,33.38,194.8,239.97,34.96
1732820400,5,6782.53,92.09,80.2,0.0,30.99,191.62,229.81,41.54
1732824000,5,6195.07,84.04,74.71,0.0,26.94,183.37,217.84,39.52
1732827600,5,5607.6,76.0,67.86,0.0,23.37,174.97,205.71,34.45
1732831200,5,5393.98,73.31,65.12,0.0,21.22,172.27,199.98,29.13
1732834800,5,5287.17,74.21,61.69,0.0,21.46,171.73,202.48,25.08
1732838400,5,5554.2,84.04,57.58,0.01,26.94,173.08,210.35,25.33
1732842000,5,3471.37,67.95,58.95,0.08,66.76,132.95,155.79,8.36
1732845600,5,3524.78,64.37,58.95,0.13,70.57,120.01,140.75,8.11
1732849200,5,3791.81,44.26,75.4,1.21,58.65,116.27,138.64,10.39
1732852800,5,3524.78,14.75,97.33,37.19,50.54,107.78,129.92,10.89
1732856400,5,3017.43,2.43,94.59,74.39,49.59,96.13,116.17,10.39
1732860000,5,2456.67,0.4,78.83,87.98,47.68,80.07,97.08,8.87
1732863600,5,3337.86,0.28,95.96,72.96,51.02,88.07,107.88,14.95
1732867200,5,5767.82,0.99,153.54,38.98,62.94,133.77,161.96,25.08
1732870800,5,8651.73,6.93,213.86,9.83,80.11,194.17,227.71,29.39
1732874400,5,11856.08,25.7,265.96,1.12,99.18,267.66,306.32,35.46
1732878000,5,14099.12,45.6,296.12,0.04,106.81,325.08,369.33,35.97
1732881600,5,14099.12,54.54,301.6,0.0,102.04,347.74,399.91,35.46
1732885200,5,12283.33,52.75,282.41,0.0,91.55,335.64,394.79,35.97
1732888800,5,9719.85,46.94,244.02,0.0,77.25,299.24,360.73,33.94
1732892400,5,7156.37,39.79,183.7,0.0,57.7,242.26,300.03,29.64
1732896000,5,5073.55,34.42,124.75,0.0,40.05,177.74,227.15,23.56
1732899600,5,3524.78,26.38,83.63,0.0,27.66,122.87,160.2,18.75
1732903200,5,2243.04,13.86,58.26,0.03,19.31,82.0,107.25,15.83
1732906800,4,1428.6,4.92,42.5,0.39,17.88,55.56,70.12,10.89
1732910400,3,1188.28,2.88,35.99,0.64,16.69,45.98,56.58,8.99
1732914000,3,1014.71,2.35,31.87,0.63,16.21,39.78,48.04,8.36
1732917600,3,854.49,1.96,27.76,0.83,15.02,33.58,40.02,8.04
1732921200,3,821.11,2.65,26.39,0.73,16.21,30.73,36.93,8.61
1732924800,3,1041.41,7.49,27.42,0.86,20.74,33.68,42.15,10.39
1732928400,3,1321.79,13.63,29.13,1.42,26.23,36.1,46.06,11.02
1732932000,3,1308.44,14.75,30.85,1.59,30.99,34.82,44.53,10.51
1732935600,3,1134.87,14.53,32.9,1.68,38.62,32.9,41.67,9.5
1732939200,3,988.01,12.52,33.59,1.61,41.48,28.77,35.6,6.33
1732942800,3,1041.41,12.96,35.3,1.2,42.92,27.35,33.78,5.7
1732946400,3,1161.58,15.65,38.73,0.73,47.21,28.7,34.78,5.51
1732950000,3,1789.09,21.46,46.61,0.35,48.64,38.23,45.82,7.6
1732953600,4,2723.69,32.63,55.52,0.16,49.59,53.51,64.35,10.64
1732957200,4,3391.27,45.6,58.95,0.23,52.93,65.84,79.25,12.16
1732960800,4,3791.81,54.54,58.95,0.61,48.64,70.76,87.31,13.55
1732964400,4,4058.84,62.58,55.52,0.02,38.62,72.5,92.78,15.07
1732968000,5,4112.24,63.48,51.41,0.0,30.28,76.22,101.38,17.73
1732971600,4,3257.75,47.39,45.24,0.0,21.22,73.24,102.13,20.01
1732975200,4,2483.37,31.74,40.44,0.0,14.66,71.07,102.3,21.28
1732978800,4,2136.23,24.14,37.01,0.0,11.32,74.84,106.99,22.04
1732982400,5,2243.04,25.03,35.3,0.0,10.73,83.01,115.64,24.07
1732986000,5,2429.96,29.06,35.3,0.0,10.97,88.2,118.97,29.13
1732989600,5,2429.96,28.61,35.99,0.0,11.21,92.13,121.28,39.01
1732993200,5,2777.1,34.42,37.7,0.0,13.59,104.9,131.71,51.17
1732996800,5,3738.4,50.96,40.44,0.0,15.26,130.25,157.76,50.66
1733000400,5,5073.55,73.31,43.53,0.0,14.78,161.36,189.8,38.0
1733004000,5,6088.26,91.2,45.24,0.0,14.19,184.93,214.53,25.59
1733007600,5,6301.88,96.56,43.18,0.0,15.02,190.11,221.8,24.57
1733011200,5,5874.63,92.09,40.1,0.07,20.5,175.82,210.3,30.4
1733014800,5,3631.59,54.99,40.78,0.16,30.04,110.54,133.85,21.03
1733018400,5,3257.75,53.2,42.5,0.03,41.01,98.13,119.81,19.25
1733022000,5,3952.03,66.16,47.3,0.02,47.68,116.92,141.63,20.77
1733025600,5,3471.37,59.01,60.32,0.76,55.79,126.89,145.08,10.13
1733029200,5,2616.88,41.57,67.86,1.61,51.02,119.19,131.67,4.05
1733032800,5,2082.82,29.95,69.23,1.42,48.16,102.33,112.25,3.77
1733036400,5,1869.2,24.81,69.92,0.26,50.54,88.23,97.44,6.14
1733040000,5,2136.23,31.29,70.6,0.06,57.7,88.3,98.55,9.37
1733043600,5,2723.69,47.39,76.09,0.04,74.39,98.8,110.57,10.51
1733047200,5,3391.27,66.16,82.25,0.18,86.78,111.73,123.96,9.63
1733050800,5,3284.45,67.95,78.83,0.01,79.15,111.06,123.06,8.04
1733054400,5,2643.59,45.6,74.03,0.0,57.22,101.43,113.66,7.79
1733058000,5,2109.53,19.45,67.17,0.03,32.42,87.08,102.23,11.27
1733061600,5,2216.34,14.75,60.32,0.04,23.13,86.27,107.24,17.99
1733065200,5,2696.99,20.79,61.69,0.0,23.13,101.05,128.31,25.84
1733068800,5,3337.86,32.19,69.23,0.0,27.42,122.07,151.65,28.88
1733072400,5,3631.59,38.89,73.34,0.0,28.37,130.19,155.82,25.08
1733076000,5,3738.4,42.02,74.71,0.0,27.89,135.64,156.14,21.53
1733079600,5,3791.81,43.81,74.71,0.0,25.99,142.85,161.03,19.76
1733083200,5,3685.0,42.47,70.6,0.0,22.89,146.57,166.38,20.52
1733086800,5,3417.97,38.44,65.12,0.0,20.74,145.0,166.43,22.29
1733090400,5,3257.75,35.32,61.01,0.0,20.74,143.1,165.71,23.81
1733094000,5,3284.45,35.76,57.58,0.0,23.13,139.0,162.78,22.55
1733097600,5,3898.62,46.94,54.84,0.03,32.42,139.89,168.8,21.53
1733101200,5,1895.9,21.68,59.63,2.82,61.99,75.17,86.51,6.78
1733104800,4,1789.09,27.72,67.17,9.83,84.88,73.59,83.99,5.64
1733108400,5,1762.39,25.26,74.03,23.96,85.83,82.24,93.45,5.64
1733112000,5,1602.17,14.08,76.77,49.35,72.48,88.09,99.53,5.51
1733115600,5,1348.5,5.09,65.12,74.39,59.6,83.44,95.11,6.84
1733119200,4,1094.82,1.37,41.81,87.26,41.01,65.11,75.51,8.23
1733122800,3,1028.06,0.82,32.22,75.82,30.52,43.65,51.83,8.49
1733126400,3,1041.41,0.45,35.64,52.93,32.9,32.25,39.08,7.73
1733130000,3,1121.52,0.5,43.53,36.12,40.53,28.68,35.05,7.41
1733133600,3,1295.09,0.37,54.84,22.71,48.64,30.84,37.27,7.28
1733137200,3,1588.82,0.91,71.29,9.75,58.17,37.87,45.17,7.6
1733140800,3,1976.01,5.2,87.05,1.15,71.53,49.56,59.01,7.92
1733144400,5,3337.86,20.56,105.56,0.0,74.39,81.53,99.71,13.55
1733148000,5,5233.76,39.79,126.12,0.0,72.48,128.68,157.57,17.99
1733151600,5,6568.91,53.2,139.83,0.0,67.71,169.62,204.56,18.75
1733155200,5,6622.31,52.3,138.46,0.0,54.36,189.45,226.72,17.23
1733158800,5,5607.6,41.57,124.75,0.0,39.1,183.65,216.26,13.93
1733162400,5,4539.49,29.06,108.3,0.0,28.13,171.75,196.92,11.91
1733166000,5,3524.78,18.1,87.05,0.0,19.55,156.01,176.28,11.02
1733169600,5,2883.91,11.29,66.49,0.0,12.87,139.45,157.15,11.4
1733173200,5,2536.77,8.83,50.72,0.0,9.66,124.96,141.03,12.16
1733176800,5,2483.37,9.95,42.84,0.0,9.18,117.85,133.46,12.79
1733180400,5,2696.99,14.98,40.1,0.06,10.85,117.63,136.04,13.43
1733184000,5,3631.59,31.74,41.13,0.5,17.17,134.68,161.26,16.97
1733187600,5,3471.37,36.66,51.41,0.93,39.1,124.16,148.74,14.06
1733191200,5,3337.86,38.44,65.12,0.74,57.22,131.08,155.94,12.92
1733194800,5,3070.83,30.4,79.51,1.05,61.04,139.72,165.49,12.67
1733198400,5,1655.58,13.52,58.95,15.56,47.21,86.52,100.44,4.69
1733202000,4,1121.52,6.87,42.16,27.18,34.33,55.03,65.19,4.81
1733205600,3,1001.36,4.53,37.01,32.19,27.18,48.21,57.12,5.76
1733209200,3,1041.41,1.82,41.13,21.46,26.7,46.3,54.75,7.35
1733212800,4,1281.74,0.82,47.3,23.25,28.61,61.19,71.36,10.89
1733216400,5,1495.36,0.07,44.55,45.78,25.75,77.39,87.6,12.29
1733220000,5,2189.64,0.01,57.58,46.49,28.61,84.77,95.45,13.3
1733223600,5,3845.21,3.24,101.45,10.73,39.58,106.54,122.98,18.49
1733227200,5,5767.82,19.67,130.24,0.09,60.08,149.8,175.55,25.59
1733230800,5,7263.18,34.42,145.32,0.0,81.06,192.5,227.14,34.96
1733234400,5,8438.11,48.28,153.54,0.0,93.46,233.03,277.46,45.6
1733238000,5,9292.6,59.01,159.03,0.0,101.09,273.03,325.84,56.24
1733241600,5,9613.04,64.37,156.28,0.0,95.37,296.64,355.0,61.3
1733245200,5,9292.6,64.37,149.43,0.0,74.39,299.53,356.49,50.66
1733248800,5,8758.54,58.11,141.2,0.0,54.84,296.31,349.53,37.49
1733252400,5,7797.24,48.28,127.49,0.0,38.62,279.19,327.27,27.11
1733256000,5,6462.1,37.55,109.67,0.0,27.42,244.73,282.56,20.01
1733259600,5,5233.76,29.5,89.11,0.0,19.79,204.89,232.48,15.58
1733263200,5,4165.65,24.59,71.97,0.0,16.21,169.05,192.21,12.67
1733266800,5,3471.37,26.15,55.52,0.34,15.26,138.0,160.01,12.03
1733270400,5,3578.19,39.34,43.53,3.26,19.31,121.32,147.86,14.06
1733274000,5,3150.94,35.76,46.61,1.33,29.56,91.08,114.77,11.91
1733277600,5,3044.13,40.23,47.98,0.86,41.48,82.76,106.35,12.54
1733281200,5,2643.59,39.79,52.09,1.39,60.08,81.04,104.84,13.43
1733284800,4,1308.44,16.09,53.47,0.6,70.57,52.32,63.1,4.62
1733288400,3,947.95,2.43,54.15,4.07,50.07,43.38,49.32,2.41
1733292000,3,894.55,0.82,50.04,13.23,37.19,48.13,52.99,1.96
1733295600,3,894.55,0.75,45.24,20.56,31.47,46.27,50.29,2.12
1733299200,3,947.95,0.59,46.61,18.24,35.76,42.67,46.63,2.79
1733302800,3,1054.76,1.23,54.15,11.27,45.3,42.95,47.37,3.39
1733306400,4,1842.5,11.18,69.92,1.99,56.74,53.0,60.44,6.71
1733310000,4,3364.56,38.0,81.57,0.02,67.71,71.88,85.03,10.64
1733313600,5,4486.08,59.9,80.2,0.0,66.76,86.82,106.26,12.67
1733317200,5,4699.71,65.27,70.6,0.0,50.54,95.05,121.72,15.83
1733320800,5,4539.49,62.58,61.01,0.0,38.15,99.23,132.43,18.24
1733324400,5,4165.65,55.88,52.09,0.0,30.04,99.86,137.25,19.51
1733328000,5,3578.19,45.6,44.55,0.0,23.84,91.0,127.47,16.97
1733331600,4,2750.4,30.85,40.1,0.0,17.88,74.78,104.03,12.29
1733335200,4,2056.12,16.76,37.36,0.0,14.31,62.85,86.73,10.26
1733338800,4,1628.88,8.61,33.24,0.01,12.4,51.48,70.44,8.87
